Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Orlando Magic,Detroit Pistons,1.2,4.85,2023-12-08,W,Home W,True,20,8035
Boston Celtics,New York Knicks,1.32,3.5,2023-12-08,W,Home W,True,32,8067
Brooklyn Nets,Washington Wizards,1.25,4.2,2023-12-08,W,Home W,True,24,8091
Memphis Grizzlies,Minnesota Timberwolves,2.8,1.47,2023-12-08,L,Away W,True,46,8137
Miami Heat,Cleveland Cavaliers,2.06,1.81,2023-12-08,L,Away W,True,80,8217
Oklahoma City Thunder,Golden State Warriors,1.65,2.3,2023-12-08,W,Home W,True,64,8281
San Antonio Spurs,Chicago Bulls,2.08,1.79,2023-12-08,L,Away W,True,79,8360
Phoenix Suns,Sacramento Kings,2.3,1.65,2023-12-08,L,Away W,True,64,8424
Denver Nuggets,Houston Rockets,1.26,4.1,2023-12-08,L,Home W,False,-100,8324
Portland Trail Blazers,Dallas Mavericks,4.6,1.22,2023-12-08,L,Away W,True,21,8345
Utah Jazz,LA Clippers,-,-,2023-12-08,L,Away W,True,0,8345
Los Angeles Lakers,Indiana Pacers,1.5,2.54,2023-12-09,W,Home W,True,50,8395
Orlando Magic,Cleveland Cavaliers,1.74,2.16,2023-12-11,W,Home W,True,73,8468
Philadelphia 76ers,Washington Wizards,1.12,6.6,2023-12-11,W,Home W,True,12,8480
Detroit Pistons,Indiana Pacers,3.35,1.34,2023-12-11,L,Away W,True,34,8514
Charlotte Hornets,Miami Heat,2.56,1.54,2023-12-11,L,Away W,True,53,8567
New York Knicks,Toronto Raptors,1.63,2.34,2023-12-11,W,Home W,True,63,8630
Atlanta Hawks,Denver Nuggets,2.38,1.61,2023-12-11,L,Away W,True,60,8690
Houston Rockets,San Antonio Spurs,1.26,4.1,2023-12-11,W,Home W,True,25,8715
Oklahoma City Thunder,Utah Jazz,1.13,6.3,2023-12-11,W,Home W,True,13,8728
Memphis Grizzlies,Dallas Mavericks,1.96,1.89,2023-12-11,L,Away W,True,89,8817
New Orleans Pelicans,Minnesota Timberwolves,1.61,2.38,2023-12-11,W,Home W,True,60,8877
Milwaukee Bucks,Chicago Bulls,1.15,5.8,2023-12-11,W,Home W,True,15,8892
Sacramento Kings,Brooklyn Nets,1.51,2.66,2023-12-11,W,Home W,True,50,8942
LA Clippers,Portland Trail Blazers,-,-,2023-12-11,W,Home W,True,0,8942
Dallas Mavericks,Los Angeles Lakers,2.32,1.64,2023-12-12,W,Away W,False,-100,8842
Boston Celtics,Cleveland Cavaliers,1.18,5.2,2023-12-12,W,Home W,True,17,8859
Chicago Bulls,Denver Nuggets,3.1,1.39,2023-12-12,L,Away W,True,39,8898
Phoenix Suns,Golden State Warriors,2.02,1.83,2023-12-12,W,Home W,True,102.0,9000
LA Clippers,Sacramento Kings,-,-,2023-12-12,W,Home W,True,0,9000
Washington Wizards,New Orleans Pelicans,3.1,1.39,2023-12-13,L,Away W,True,39,9039
Detroit Pistons,Philadelphia 76ers,5.6,1.16,2023-12-13,L,Away W,True,16,9055
Miami Heat,Charlotte Hornets,1.31,3.6,2023-12-13,W,Home W,True,31,9086
Toronto Raptors,Atlanta Hawks,1.7,2.2,2023-12-13,W,Home W,True,70,9156
San Antonio Spurs,Los Angeles Lakers,2.38,1.61,2023-12-13,L,Away W,True,60,9216
Houston Rockets,Memphis Grizzlies,1.22,4.5,2023-12-13,W,Home W,True,22,9238
Milwaukee Bucks,Indiana Pacers,1.41,3.0,2023-12-13,W,Home W,True,40,9278
Phoenix Suns,Brooklyn Nets,1.54,2.56,2023-12-13,L,Away W,True,156.0,9434
Utah Jazz,New York Knicks,2.88,1.45,2023-12-13,W,Away W,False,-100,9334
Boston Celtics,Cleveland Cavaliers,1.28,3.9,2023-12-14,W,Home W,True,27,9361
Miami Heat,Chicago Bulls,1.62,2.36,2023-12-14,L,Home W,False,-100,9261
Dallas Mavericks,Minnesota Timberwolves,2.12,1.76,2023-12-14,L,Away W,True,75,9336
Denver Nuggets,Brooklyn Nets,1.24,4.3,2023-12-14,W,Home W,True,23,9359
Portland Trail Blazers,Utah Jazz,1.49,2.72,2023-12-14,L,Away W,True,172.0,9531
Sacramento Kings,Oklahoma City Thunder,1.76,2.12,2023-12-14,W,Home W,True,75,9606
LA Clippers,Golden State Warriors,-,-,2023-12-14,W,Home W,True,0,9606
Philadelphia 76ers,Detroit Pistons,1.1,7.6,2023-12-15,W,Home W,True,10,9616
Charlotte Hornets,New Orleans Pelicans,4.1,1.26,2023-12-15,L,Away W,True,25,9641
Washington Wizards,Indiana Pacers,3.65,1.3,2023-12-15,W,Away W,False,-100,9541
Toronto Raptors,Atlanta Hawks,1.81,2.06,2023-12-15,L,Away W,True,106.0,9647
Boston Celtics,Orlando Magic,1.45,2.84,2023-12-15,W,Home W,True,45,9692
San Antonio Spurs,Los Angeles Lakers,2.5,1.56,2023-12-15,W,Away W,False,-100,9592
Memphis Grizzlies,Houston Rockets,2.2,1.7,2023-12-15,L,Away W,True,70,9662
Phoenix Suns,New York Knicks,1.48,2.76,2023-12-15,L,Home W,False,-100,9562
Milwaukee Bucks,Detroit Pistons,1.08,8.5,2023-12-16,W,Home W,True,8,9570
Charlotte Hornets,Philadelphia 76ers,5.9,1.15,2023-12-16,L,Away W,True,14,9584
Cleveland Cavaliers,Atlanta Hawks,1.56,2.5,2023-12-16,W,Home W,True,56,9640
Minnesota Timberwolves,Indiana Pacers,1.2,4.85,2023-12-16,W,Home W,True,20,9660
Miami Heat,Chicago Bulls,1.53,2.58,2023-12-16,W,Home W,True,53,9713
Golden State Warriors,Brooklyn Nets,1.62,2.36,2023-12-16,W,Home W,True,61,9774
Portland Trail Blazers,Dallas Mavericks,2.58,1.53,2023-12-16,L,Away W,True,53,9827
Denver Nuggets,Oklahoma City Thunder,1.47,2.8,2023-12-16,L,Away W,True,180.0,10007
Sacramento Kings,Utah Jazz,1.3,3.65,2023-12-16,W,Home W,True,30,10037
LA Clippers,New York Knicks,-,-,2023-12-16,W,Home W,True,0,10037
Boston Celtics,Orlando Magic,1.29,3.75,2023-12-17,W,Home W,True,29,10066
San Antonio Spurs,New Orleans Pelicans,3.65,1.3,2023-12-17,L,Away W,True,30,10096
Milwaukee Bucks,Houston Rockets,1.36,3.25,2023-12-17,W,Home W,True,36,10132
Phoenix Suns,Washington Wizards,1.12,6.7,2023-12-17,W,Home W,True,12,10144
Portland Trail Blazers,Golden State Warriors,2.98,1.42,2023-12-17,L,Away W,True,41,10185
Philadelphia 76ers,Chicago Bulls,1.2,4.8,2023-12-18,L,Home W,False,-100,10085
Indiana Pacers,LA Clippers,-,-,2023-12-18,L,Away W,True,0,10085
Cleveland Cavaliers,Houston Rockets,1.61,2.38,2023-12-18,W,Home W,True,60,10145
Toronto Raptors,Charlotte Hornets,1.13,6.4,2023-12-18,W,Home W,True,12,10157
Miami Heat,Minnesota Timberwolves,1.87,1.9,2023-12-18,L,Away W,True,90,10247
Atlanta Hawks,Detroit Pistons,1.17,5.5,2023-12-18,W,Home W,True,16,10263
Oklahoma City Thunder,Memphis Grizzlies,1.2,4.85,2023-12-18,W,Home W,True,20,10283
Utah Jazz,Brooklyn Nets,2.32,1.64,2023-12-18,W,Away W,False,-100,10183
Denver Nuggets,Dallas Mavericks,1.3,3.65,2023-12-18,W,Home W,True,30,10213
Sacramento Kings,Washington Wizards,1.09,8.0,2023-12-18,W,Home W,True,9,10222
Los Angeles Lakers,New York Knicks,1.52,2.62,2023-12-18,L,Away W,True,162.0,10384
New Orleans Pelicans,Memphis Grizzlies,1.27,4.0,2023-12-19,L,Home W,False,-100,10284
Milwaukee Bucks,San Antonio Spurs,1.07,9.7,2023-12-19,W,Home W,True,6,10290
Portland Trail Blazers,Phoenix Suns,3.4,1.34,2023-12-19,W,Away W,False,-100,10190
Golden State Warriors,Boston Celtics,2.76,1.43,2023-12-19,W,Away W,False,-100,10090
Indiana Pacers,Charlotte Hornets,1.2,4.85,2023-12-20,W,Home W,True,20,10110
Cleveland Cavaliers,Utah Jazz,1.63,2.34,2023-12-20,W,Home W,True,63,10173
Orlando Magic,Miami Heat,1.47,2.8,2023-12-20,L,Home W,False,-100,10073
Philadelphia 76ers,Minnesota Timberwolves,1.83,1.94,2023-12-20,W,Home W,True,83,10156
Toronto Raptors,Denver Nuggets,2.42,1.6,2023-12-20,L,Away W,True,59,10215
Brooklyn Nets,New York Knicks,2.02,1.83,2023-12-20,L,Away W,True,83,10298
Houston Rockets,Atlanta Hawks,1.7,2.2,2023-12-20,L,Away W,True,120.0,10418
Chicago Bulls,Los Angeles Lakers,2.38,1.61,2023-12-20,W,Away W,False,-100,10318
Dallas Mavericks,LA Clippers,-,-,2023-12-20,L,Away W,True,0,10318
Sacramento Kings,Boston Celtics,1.6,2.4,2023-12-20,L,Away W,True,140.0,10458
Detroit Pistons,Utah Jazz,1.75,2.14,2023-12-21,L,Away W,True,114.0,10572
Cleveland Cavaliers,New Orleans Pelicans,2.38,1.61,2023-12-21,L,Away W,True,60,10632
Chicago Bulls,San Antonio Spurs,1.42,2.98,2023-12-21,W,Home W,True,41,10673
Memphis Grizzlies,Indiana Pacers,1.76,2.12,2023-12-21,W,Home W,True,75,10748
Oklahoma City Thunder,LA Clippers,-,-,2023-12-21,W,Home W,True,0,10748
Milwaukee Bucks,Orlando Magic,1.28,3.9,2023-12-21,W,Home W,True,27,10775
Minnesota Timberwolves,Los Angeles Lakers,1.28,3.9,2023-12-21,W,Home W,True,27,10802
Portland Trail Blazers,Washington Wizards,1.6,2.42,2023-12-21,L,Away W,True,142.0,10944
Philadelphia 76ers,Toronto Raptors,1.33,3.45,2023-12-22,W,Home W,True,33,10977
Brooklyn Nets,Denver Nuggets,2.8,1.47,2023-12-22,L,Away W,True,46,11023
Miami Heat,Atlanta Hawks,1.98,1.86,2023-12-22,W,Home W,True,98,11121
Houston Rockets,Dallas Mavericks,1.29,3.75,2023-12-22,W,Home W,True,29,11150
Golden State Warriors,Washington Wizards,1.16,5.0,2023-12-22,W,Home W,True,16,11166
Sacramento Kings,Phoenix Suns,1.56,2.52,2023-12-22,W,Home W,True,55,11221
New York Knicks,Milwaukee Bucks,2.2,1.7,2023-12-23,L,Away W,True,70,11291
LA Clippers,Boston Celtics,-,-,2023-12-23,L,Away W,True,0,11291
Indiana Pacers,Orlando Magic,1.74,2.16,2023-12-23,L,Away W,True,116.0,11407
Charlotte Hornets,Denver Nuggets,5.3,1.17,2023-12-23,L,Away W,True,16,11423
New Orleans Pelicans,Houston Rockets,1.34,3.35,2023-12-23,L,Home W,False,-100,11323
Atlanta Hawks,Memphis Grizzlies,1.81,2.06,2023-12-23,L,Away W,True,106.0,11429
Toronto Raptors,Utah Jazz,1.48,2.76,2023-12-23,L,Away W,True,176.0,11605
Brooklyn Nets,Detroit Pistons,1.2,4.8,2023-12-23,W,Home W,True,20,11625
Chicago Bulls,Cleveland Cavaliers,1.41,3.0,2023-12-23,L,Away W,True,200.0,11825
Oklahoma City Thunder,Los Angeles Lakers,1.61,2.38,2023-12-23,L,Home W,False,-100,11725
Golden State Warriors,Portland Trail Blazers,1.29,3.8,2023-12-23,W,Home W,True,28,11753
Dallas Mavericks,San Antonio Spurs,1.28,3.9,2023-12-23,W,Home W,True,27,11780
Sacramento Kings,Minnesota Timberwolves,1.77,2.1,2023-12-23,L,Away W,True,110.0,11890
New York Knicks,Milwaukee Bucks,2.58,1.49,2023-12-25,W,Away W,False,-100,11790
Denver Nuggets,Golden State Warriors,1.28,3.6,2023-12-25,W,Home W,True,27,11817
Los Angeles Lakers,Boston Celtics,3.2,1.34,2023-12-25,L,Away W,True,33,11850
Miami Heat,Philadelphia 76ers,1.62,2.26,2023-12-25,W,Home W,True,61,11911
Phoenix Suns,Dallas Mavericks,1.51,2.52,2023-12-25,L,Away W,True,152.0,12063
Detroit Pistons,Brooklyn Nets,3.15,1.38,2023-12-26,L,Away W,True,38,12101
Washington Wizards,Orlando Magic,3.25,1.36,2023-12-26,L,Away W,True,36,12137
Chicago Bulls,Atlanta Hawks,2.1,1.77,2023-12-26,W,Home W,True,110.0,12247
San Antonio Spurs,Utah Jazz,2.3,1.65,2023-12-26,L,Away W,True,64,12311
Oklahoma City Thunder,Minnesota Timberwolves,1.77,2.1,2023-12-26,W,Home W,True,76,12387
New Orleans Pelicans,Memphis Grizzlies,1.51,2.66,2023-12-26,L,Away W,True,166.0,12553
Houston Rockets,Indiana Pacers,1.68,2.26,2023-12-26,L,Away W,True,126.0,12679
Portland Trail Blazers,Sacramento Kings,4.15,1.25,2023-12-26,W,Away W,False,-100,12579
LA Clippers,Charlotte Hornets,-,-,2023-12-26,W,Home W,True,0,12579
Washington Wizards,Toronto Raptors,3.2,1.37,2023-12-27,L,Away W,True,37,12616
Orlando Magic,Philadelphia 76ers,1.72,2.18,2023-12-27,L,Away W,True,118.0,12734
Brooklyn Nets,Milwaukee Bucks,4.5,1.22,2023-12-27,L,Away W,True,22,12756
Oklahoma City Thunder,New York Knicks,1.63,2.34,2023-12-27,W,Home W,True,63,12819
Houston Rockets,Phoenix Suns,2.28,1.66,2023-12-27,L,Away W,True,65,12884
Dallas Mavericks,Cleveland Cavaliers,1.34,3.35,2023-12-27,L,Home W,False,-100,12784
Boston Celtics,Detroit Pistons,1.07,9.7,2023-12-28,W,Home W,True,6,12790
Chicago Bulls,Indiana Pacers,1.98,1.86,2023-12-28,L,Away W,True,86,12876
New Orleans Pelicans,Utah Jazz,1.25,4.15,2023-12-28,W,Home W,True,25,12901
Minnesota Timberwolves,Dallas Mavericks,1.14,6.0,2023-12-28,W,Home W,True,14,12915
Denver Nuggets,Memphis Grizzlies,1.25,4.2,2023-12-28,W,Home W,True,24,12939
Portland Trail Blazers,San Antonio Spurs,1.66,2.28,2023-12-28,L,Away W,True,128.0,13067
Golden State Warriors,Miami Heat,1.38,3.15,2023-12-28,L,Home W,False,-100,12967
Los Angeles Lakers,Charlotte Hornets,1.11,7.1,2023-12-28,W,Home W,True,11,12978
Washington Wizards,Brooklyn Nets,2.9,1.43,2023-12-29,W,Away W,False,-100,12878
Orlando Magic,New York Knicks,2.0,1.85,2023-12-29,W,Home W,True,100.0,12978
Atlanta Hawks,Sacramento Kings,2.0,1.85,2023-12-29,L,Away W,True,84,13062
Boston Celtics,Toronto Raptors,1.51,2.66,2023-12-29,W,Away W,False,-100,12962
Cleveland Cavaliers,Milwaukee Bucks,2.68,1.5,2023-12-29,L,Away W,True,50,13012
Houston Rockets,Philadelphia 76ers,2.0,1.85,2023-12-29,L,Away W,True,84,13096
Denver Nuggets,Oklahoma City Thunder,1.79,2.08,2023-12-29,L,Away W,True,108.0,13204
Phoenix Suns,Charlotte Hornets,1.08,8.5,2023-12-29,W,Home W,True,8,13212
Portland Trail Blazers,San Antonio Spurs,1.53,2.58,2023-12-29,W,Home W,True,53,13265
LA Clippers,Memphis Grizzlies,-,-,2023-12-29,W,Home W,True,0,13265
Utah Jazz,Miami Heat,2.28,1.66,2023-12-30,W,Away W,False,-100,13165
Detroit Pistons,Toronto Raptors,2.42,1.6,2023-12-30,W,Away W,False,-100,13065
Indiana Pacers,New York Knicks,1.78,2.0,2023-12-30,W,Home W,True,78,13143
Chicago Bulls,Philadelphia 76ers,1.86,1.98,2023-12-30,W,Home W,True,86,13229
Minnesota Timberwolves,Los Angeles Lakers,1.6,2.42,2023-12-30,W,Away W,False,-100,13129
Golden State Warriors,Dallas Mavericks,1.57,2.46,2023-12-30,L,Away W,True,146.0,13275
Washington Wizards,Atlanta Hawks,3.15,1.38,2023-12-31,L,Away W,True,38,13313
San Antonio Spurs,Boston Celtics,8.5,1.08,2023-12-31,L,Away W,True,8,13321
New Orleans Pelicans,Los Angeles Lakers,1.48,2.76,2023-12-31,W,Home W,True,47,13368
Oklahoma City Thunder,Brooklyn Nets,1.34,3.35,2023-12-31,W,Home W,True,34,13402
Phoenix Suns,Orlando Magic,1.44,2.88,2023-12-31,W,Home W,True,44,13446
Memphis Grizzlies,Sacramento Kings,1.86,1.98,2023-12-31,L,Away W,True,98,13544
New York Knicks,Minnesota Timberwolves,1.96,1.89,2024-01-01,W,Home W,True,96,13640
Toronto Raptors,Cleveland Cavaliers,1.69,2.22,2024-01-01,W,Home W,True,69,13709
Milwaukee Bucks,Indiana Pacers,1.3,3.65,2024-01-01,L,Home W,False,-100,13609
Houston Rockets,Detroit Pistons,1.24,4.3,2024-01-01,W,Home W,True,23,13632
Phoenix Suns,Portland Trail Blazers,1.25,4.2,2024-01-01,W,Home W,True,24,13656
Denver Nuggets,Charlotte Hornets,1.06,10.0,2024-01-01,W,Home W,True,6,13662
Utah Jazz,Dallas Mavericks,2.62,1.52,2024-01-01,W,Away W,False,-100,13562
LA Clippers,Miami Heat,-,-,2024-01-01,W,Home W,True,0,13562
Philadelphia 76ers,Chicago Bulls,1.22,4.6,2024-01-02,W,Home W,True,21,13583
New Orleans Pelicans,Brooklyn Nets,1.47,2.8,2024-01-02,W,Home W,True,46,13629
Oklahoma City Thunder,Boston Celtics,2.46,1.57,2024-01-02,W,Away W,False,-100,13529
Memphis Grizzlies,San Antonio Spurs,1.17,5.3,2024-01-02,W,Home W,True,16,13545
Golden State Warriors,Orlando Magic,1.6,2.4,2024-01-02,W,Home W,True,60,13605
Sacramento Kings,Charlotte Hornets,1.07,9.1,2024-01-02,L,Home W,False,-100,13505
Indiana Pacers,Milwaukee Bucks,2.36,1.62,2024-01-03,W,Away W,False,-100,13405
Cleveland Cavaliers,Washington Wizards,1.25,4.15,2024-01-03,W,Home W,True,25,13430
Atlanta Hawks,Oklahoma City Thunder,1.86,1.98,2024-01-03,W,Home W,True,86,13516
Minnesota Timberwolves,New Orleans Pelicans,1.42,2.98,2024-01-03,L,Away W,True,198.0,13714
Memphis Grizzlies,Toronto Raptors,1.85,2.0,2024-01-03,L,Away W,True,100.0,13814
Houston Rockets,Brooklyn Nets,1.58,2.44,2024-01-03,W,Home W,True,58,13872
New York Knicks,Chicago Bulls,1.3,3.65,2024-01-03,W,Home W,True,30,13902
Dallas Mavericks,Portland Trail Blazers,1.18,5.2,2024-01-03,W,Home W,True,17,13919
Phoenix Suns,LA Clippers,-,-,2024-01-03,L,Away W,True,0,13919
Utah Jazz,Detroit Pistons,1.28,3.9,2024-01-03,W,Home W,True,27,13946
Los Angeles Lakers,Miami Heat,1.51,2.66,2024-01-03,L,Away W,True,166.0,14112
Sacramento Kings,Orlando Magic,1.48,2.76,2024-01-03,W,Away W,False,-100,14012
San Antonio Spurs,Milwaukee Bucks,5.4,1.17,2024-01-04,L,Away W,True,16,14028
Golden State Warriors,Denver Nuggets,2.46,1.57,2024-01-04,L,Away W,True,57,14085
Boston Celtics,Utah Jazz,1.09,8.3,2024-01-05,W,Home W,True,8,14093
Indiana Pacers,Atlanta Hawks,1.72,2.18,2024-01-05,W,Home W,True,72,14165
Philadelphia 76ers,New York Knicks,1.41,3.0,2024-01-05,L,Home W,False,-100,14065
Brooklyn Nets,Oklahoma City Thunder,2.6,1.53,2024-01-05,W,Away W,False,-100,13965
Cleveland Cavaliers,Washington Wizards,1.18,5.1,2024-01-05,W,Home W,True,18,13983
New Orleans Pelicans,LA Clippers,-,-,2024-01-05,L,Away W,True,0,13983
Houston Rockets,Minnesota Timberwolves,2.52,1.56,2024-01-05,L,Away W,True,55,14038
Chicago Bulls,Charlotte Hornets,1.28,3.9,2024-01-05,W,Home W,True,27,14065
Dallas Mavericks,Portland Trail Blazers,1.32,3.5,2024-01-05,W,Home W,True,32,14097
Phoenix Suns,Miami Heat,1.69,2.22,2024-01-05,W,Home W,True,69,14166
Denver Nuggets,Orlando Magic,1.18,5.1,2024-01-05,L,Home W,False,-100,14066
Golden State Warriors,Detroit Pistons,1.17,5.4,2024-01-05,W,Home W,True,16,14082
Los Angeles Lakers,Memphis Grizzlies,1.4,2.9,2024-01-05,L,Away W,True,190.0,14272
Sacramento Kings,Toronto Raptors,1.56,2.5,2024-01-05,W,Home W,True,56,14328
Washington Wizards,New York Knicks,4.15,1.25,2024-01-06,L,Away W,True,25,14353
Indiana Pacers,Boston Celtics,3.25,1.36,2024-01-06,L,Away W,True,36,14389
Philadelphia 76ers,Utah Jazz,1.42,2.98,2024-01-06,L,Home W,False,-100,14289
Houston Rockets,Milwaukee Bucks,3.35,1.34,2024-01-06,W,Away W,False,-100,14189
Cleveland Cavaliers,San Antonio Spurs,1.17,5.4,2024-01-07,W,Home W,True,16,14205
Brooklyn Nets,Portland Trail Blazers,1.24,4.3,2024-01-07,L,Home W,False,-100,14105
Sacramento Kings,New Orleans Pelicans,1.53,2.6,2024-01-07,L,Away W,True,160.0,14265
Orlando Magic,Atlanta Hawks,2.2,1.7,2024-01-07,W,Home W,True,120.0,14385
Dallas Mavericks,Minnesota Timberwolves,2.14,1.75,2024-01-07,W,Home W,True,114.0,14499
Phoenix Suns,Memphis Grizzlies,1.33,3.45,2024-01-07,L,Home W,False,-100,14399
Denver Nuggets,Detroit Pistons,1.07,9.7,2024-01-07,W,Home W,True,6,14405
Golden State Warriors,Toronto Raptors,1.72,2.18,2024-01-07,L,Away W,True,118.0,14523
Los Angeles Lakers,LA Clippers,-,-,2024-01-07,W,Away W,False,-100,14423
Washington Wizards,Oklahoma City Thunder,4.9,1.17,2024-01-08,L,Away W,True,16,14439
Charlotte Hornets,Chicago Bulls,3.55,1.29,2024-01-08,L,Away W,True,28,14467
Indiana Pacers,Boston Celtics,2.18,1.68,2024-01-08,W,Away W,False,-100,14367
Miami Heat,Houston Rockets,1.52,2.48,2024-01-08,W,Home W,True,52,14419
Milwaukee Bucks,Utah Jazz,1.29,3.55,2024-01-08,L,Home W,False,-100,14319
LA Clippers,Phoenix Suns,-,-,2024-01-08,W,Home W,True,0,14319
Orlando Magic,Minnesota Timberwolves,3.15,1.34,2024-01-09,L,Away W,True,34,14353
Detroit Pistons,Sacramento Kings,5.0,1.16,2024-01-09,L,Away W,True,16,14369
New York Knicks,Portland Trail Blazers,1.13,6.3,2024-01-09,W,Home W,True,13,14382
Dallas Mavericks,Memphis Grizzlies,1.21,4.7,2024-01-09,L,Home W,False,-100,14282
Los Angeles Lakers,Toronto Raptors,1.45,2.68,2024-01-09,W,Away W,False,-100,14182
Detroit Pistons,San Antonio Spurs,2.3,1.6,2024-01-10,L,Away W,True,60,14242
Charlotte Hornets,Sacramento Kings,4.0,1.24,2024-01-10,L,Away W,True,24,14266
Indiana Pacers,Washington Wizards,1.29,3.5,2024-01-10,W,Home W,True,29,14295
Boston Celtics,Minnesota Timberwolves,1.16,5.0,2024-01-10,W,Home W,True,16,14311
Miami Heat,Oklahoma City Thunder,2.58,1.53,2024-01-10,L,Away W,True,52,14363
Atlanta Hawks,Philadelphia 76ers,1.68,2.14,2024-01-10,W,Home W,True,68,14431
Chicago Bulls,Houston Rockets,1.58,2.44,2024-01-10,W,Home W,True,58,14489
Golden State Warriors,New Orleans Pelicans,2.2,1.7,2024-01-10,L,Away W,True,70,14559
Utah Jazz,Denver Nuggets,3.2,1.37,2024-01-10,W,Away W,False,-100,14459
LA Clippers,Toronto Raptors,-,-,2024-01-10,W,Home W,True,0,14459
Cleveland Cavaliers,Brooklyn Nets,1.61,2.38,2024-01-11,W,Home W,True,60,14519
Milwaukee Bucks,Boston Celtics,1.71,2.1,2024-01-11,W,Home W,True,71,14590
Oklahoma City Thunder,Portland Trail Blazers,1.15,5.3,2024-01-11,W,Home W,True,14,14604
Dallas Mavericks,New York Knicks,2.54,1.5,2024-01-11,W,Away W,False,-100,14504
Los Angeles Lakers,Phoenix Suns,1.94,1.83,2024-01-11,L,Away W,True,83,14587
Atlanta Hawks,Indiana Pacers,1.29,3.55,2024-01-12,L,Home W,False,-100,14487
Detroit Pistons,Houston Rockets,3.85,1.25,2024-01-12,L,Away W,True,25,14512
Philadelphia 76ers,Sacramento Kings,1.96,1.89,2024-01-12,W,Home W,True,96,14608
Memphis Grizzlies,LA Clippers,-,-,2024-01-12,L,Away W,True,0,14608
San Antonio Spurs,Charlotte Hornets,1.7,2.2,2024-01-12,W,Home W,True,70,14678
Chicago Bulls,Golden State Warriors,1.69,2.22,2024-01-12,L,Away W,True,122.0,14800
Miami Heat,Orlando Magic,1.81,2.06,2024-01-12,W,Home W,True,80,14880
Minnesota Timberwolves,Portland Trail Blazers,1.07,9.3,2024-01-12,W,Home W,True,7,14887
Utah Jazz,Toronto Raptors,1.8,1.98,2024-01-12,W,Home W,True,80,14967
Denver Nuggets,New Orleans Pelicans,1.44,2.9,2024-01-12,W,Home W,True,44,15011
Boston Celtics,Houston Rockets,1.09,8.0,2024-01-13,W,Home W,True,9,15020
Atlanta Hawks,Washington Wizards,1.3,3.65,2024-01-13,L,Home W,False,-100,14920
Memphis Grizzlies,New York Knicks,5.2,1.18,2024-01-13,L,Away W,True,17,14937
Oklahoma City Thunder,Orlando Magic,1.17,5.4,2024-01-13,W,Home W,True,16,14953
Milwaukee Bucks,Golden State Warriors,1.1,7.6,2024-01-13,W,Home W,True,10,14963
San Antonio Spurs,Chicago Bulls,3.9,1.24,2024-01-13,L,Away W,True,24,14987
Dallas Mavericks,New Orleans Pelicans,1.32,3.3,2024-01-13,L,Home W,False,-100,14887
Utah Jazz,Los Angeles Lakers,1.65,2.2,2024-01-13,W,Home W,True,64,14951
Denver Nuggets,Indiana Pacers,1.18,5.2,2024-01-14,W,Home W,True,17,14968
Miami Heat,Charlotte Hornets,1.28,3.9,2024-01-14,W,Home W,True,27,14995
Minnesota Timberwolves,LA Clippers,-,-,2024-01-14,W,Home W,True,0,14995
Milwaukee Bucks,Sacramento Kings,1.56,2.5,2024-01-14,W,Away W,False,-100,14895
Portland Trail Blazers,Phoenix Suns,7.4,1.11,2024-01-14,L,Away W,True,10,14905
Philadelphia 76ers,Houston Rockets,1.21,4.3,2024-01-15,W,Home W,True,20,14925
Dallas Mavericks,New Orleans Pelicans,2.6,1.53,2024-01-15,W,Away W,False,-100,14825
Washington Wizards,Detroit Pistons,1.42,2.98,2024-01-15,L,Away W,True,198.0,15023
New York Knicks,Orlando Magic,1.43,2.9,2024-01-15,L,Home W,False,-100,14923
Atlanta Hawks,San Antonio Spurs,1.29,3.75,2024-01-15,W,Home W,True,29,14952
Memphis Grizzlies,Golden State Warriors,3.5,1.32,2024-01-15,W,Away W,False,-100,14852
Cleveland Cavaliers,Chicago Bulls,1.57,2.48,2024-01-15,W,Home W,True,56,14908
Toronto Raptors,Boston Celtics,3.6,1.28,2024-01-15,L,Away W,True,27,14935
Brooklyn Nets,Miami Heat,1.96,1.89,2024-01-15,L,Away W,True,89,15024
Utah Jazz,Indiana Pacers,1.39,3.1,2024-01-15,W,Home W,True,39,15063
Los Angeles Lakers,Oklahoma City Thunder,2.26,1.68,2024-01-15,W,Away W,False,-100,14963
Philadelphia 76ers,Denver Nuggets,1.81,2.06,2024-01-16,W,Home W,True,80,15043
Phoenix Suns,Sacramento Kings,1.56,2.38,2024-01-16,W,Away W,False,-100,14943
LA Clippers,Oklahoma City Thunder,-,-,2024-01-16,W,Home W,True,0,14943
Detroit Pistons,Minnesota Timberwolves,6.3,1.13,2024-01-17,L,Away W,True,13,14956
Atlanta Hawks,Orlando Magic,1.54,2.56,2024-01-17,W,Away W,False,-100,14856
Toronto Raptors,Miami Heat,2.3,1.65,2024-01-17,W,Away W,False,-100,14756
Cleveland Cavaliers,Milwaukee Bucks,1.79,2.08,2024-01-17,W,Home W,True,79,14835
Boston Celtics,San Antonio Spurs,1.08,8.5,2024-01-17,W,Home W,True,8,14843
New York Knicks,Houston Rockets,1.34,3.4,2024-01-17,W,Home W,True,33,14876
New Orleans Pelicans,Charlotte Hornets,1.14,6.2,2024-01-17,W,Home W,True,13,14889
